缺陷No.,单元ID,单元名称,类别No.,类别名称,图像文件名,重心Y,重心X,面积,体积,最大浓淡等级,平均浓淡等级,明暗,主轴长,副轴长,主轴角,针状度,周长,圆形度,等价椭圆主轴长,等价椭圆副轴长,等价椭圆主轴·副轴比,feret直径X,feret直径Y
751,2,"瑕疵",0,"未分类(类别01-19以外)","0000000751_00_000459_001010.bmp",+459.599,+1010.112,23056,,,,,,,,,,,,,,,
752,2,"瑕疵",0,"未分类(类别01-19以外)","0000000752_00_000460_001009.bmp",+460.628,+1009.863,23456,,,,,,,,,,,,,,,
753,2,"瑕疵",0,"未分类(类别01-19以外)","0000000753_00_000460_001009.bmp",+460.740,+1009.775,23600,,,,,,,,,,,,,,,
754,2,"瑕疵",0,"未分类(类别01-19以外)","0000000754_00_000459_001009.bmp",+459.975,+1009.962,23296,,,,,,,,,,,,,,,
755,2,"瑕疵",0,"未分类(类别01-19以外)","0000000755_00_000458_001010.bmp",+458.932,+1010.082,23104,,,,,,,,,,,,,,,
756,2,"瑕疵",0,"未分类(类别01-19以外)","0000000756_00_000454_001010.bmp",+454.769,+1010.122,23040,,,,,,,,,,,,,,,
757,2,"瑕疵",0,"未分类(类别01-19以外)","0000000757_00_000462_001009.bmp",+462.405,+1009.863,23456,,,,,,,,,,,,,,,
758,2,"瑕疵",0,"未分类(类别01-19以外)","0000000758_00_000460_001009.bmp",+460.636,+1009.912,23376,,,,,,,,,,,,,,,
759,2,"瑕疵",0,"未分类(类别01-19以外)","0000000759_00_000459_001010.bmp",+459.415,+1010.102,23072,,,,,,,,,,,,,,,
760,2,"瑕疵",0,"未分类(类别01-19以外)","0000000760_00_000456_001009.bmp",+456.970,+1009.962,23296,,,,,,,,,,,,,,,
761,2,"瑕疵",0,"未分类(类别01-19以外)","0000000761_00_000456_001009.bmp",+456.959,+1009.962,23296,,,,,,,,,,,,,,,
762,2,"瑕疵",0,"未分类(类别01-19以外)","0000000762_00_000460_001009.bmp",+460.075,+1009.575,23936,,,,,,,,,,,,,,,
763,2,"瑕疵",0,"未分类(类别01-19以外)","0000000763_00_000455_001010.bmp",+455.744,+1010.183,22944,,,,,,,,,,,,,,,
764,2,"瑕疵",0,"未分类(类别01-19以外)","0000000764_00_000460_001009.bmp",+460.972,+1009.991,23248,,,,,,,,,,,,,,,
765,2,"瑕疵",0,"未分类(类别01-19以外)","0000000765_00_000460_001009.bmp",+460.430,+1009.746,23648,,,,,,,,,,,,,,,
766,2,"瑕疵",0,"未分类(类别01-19以外)","0000000766_00_000460_001009.bmp",+460.412,+1009.942,23328,,,,,,,,,,,,,,,
767,2,"瑕疵",0,"未分类(类别01-19以外)","0000000767_00_000461_001009.bmp",+461.280,+1009.932,23344,,,,,,,,,,,,,,,
768,2,"瑕疵",0,"未分类(类别01-19以外)","0000000768_00_000460_001009.bmp",+460.944,+1009.746,23648,,,,,,,,,,,,,,,
769,2,"瑕疵",0,"未分类(类别01-19以外)","0000000769_00_000459_001009.bmp",+459.588,+1009.932,23344,,,,,,,,,,,,,,,
770,2,"瑕疵",0,"未分类(类别01-19以外)","0000000770_00_000462_001009.bmp",+462.596,+1009.892,23408,,,,,,,,,,,,,,,
771,2,"瑕疵",0,"未分类(类别01-19以外)","0000000771_00_000458_001009.bmp",+458.298,+1009.853,23472,,,,,,,,,,,,,,,
772,2,"瑕疵",0,"未分类(类别01-19以外)","0000000772_00_000459_001009.bmp",+459.480,+1009.795,23568,,,,,,,,,,,,,,,
773,2,"瑕疵",0,"未分类(类别01-19以外)","0000000773_00_000460_001009.bmp",+460.851,+1009.824,23520,,,,,,,,,,,,,,,
774,2,"瑕疵",0,"未分类(类别01-19以外)","0000000774_00_000456_001009.bmp",+456.210,+1009.883,23424,,,,,,,,,,,,,,,
775,2,"瑕疵",0,"未分类(类别01-19以外)","0000000775_00_000458_001009.bmp",+458.291,+1009.804,23552,,,,,,,,,,,,,,,
776,2,"瑕疵",0,"未分类(类别01-19以外)","0000000776_00_000460_001009.bmp",+460.783,+1009.912,23376,,,,,,,,,,,,,,,
777,2,"瑕疵",0,"未分类(类别01-19以外)","0000000777_00_000457_001009.bmp",+457.470,+1009.952,23312,,,,,,,,,,,,,,,
778,2,"瑕疵",0,"未分类(类别01-19以外)","0000000778_00_000458_001009.bmp",+458.770,+1009.698,23728,,,,,,,,,,,,,,,
779,2,"瑕疵",0,"未分类(类别01-19以外)","0000000779_00_000459_001010.bmp",+459.196,+1010.031,23184,,,,,,,,,,,,,,,
780,2,"瑕疵",0,"未分类(类别01-19以外)","0000000780_00_000461_001009.bmp",+461.364,+1009.804,23552,,,,,,,,,,,,,,,
781,2,"瑕疵",0,"未分类(类别01-19以外)","0000000781_00_000462_001009.bmp",+462.243,+1009.717,23696,,,,,,,,,,,,,,,
782,2,"瑕疵",0,"未分类(类别01-19以外)","0000000782_00_000459_001009.bmp",+459.809,+1009.853,23472,,,,,,,,,,,,,,,
783,2,"瑕疵",0,"未分类(类别01-19以外)","0000000783_00_000460_001009.bmp",+460.930,+1009.952,23312,,,,,,,,,,,,,,,
784,2,"瑕疵",0,"未分类(类别01-19以外)","0000000784_00_000458_001009.bmp",+458.664,+1009.883,23424,,,,,,,,,,,,,,,
785,2,"瑕疵",0,"未分类(类别01-19以外)","0000000785_00_000459_001009.bmp",+459.758,+1009.708,23712,,,,,,,,,,,,,,,
786,2,"瑕疵",0,"未分类(类别01-19以外)","0000000786_00_000461_001010.bmp",+461.621,+1010.011,23216,,,,,,,,,,,,,,,
787,2,"瑕疵",0,"未分类(类别01-19以外)","0000000787_00_000461_001009.bmp",+461.252,+1009.660,23792,,,,,,,,,,,,,,,
788,2,"瑕疵",0,"未分类(类别01-19以外)","0000000788_00_000459_001009.bmp",+459.382,+1009.971,23280,,,,,,,,,,,,,,,
789,2,"瑕疵",0,"未分类(类别01-19以外)","0000000789_00_000460_001009.bmp",+460.362,+1009.853,23472,,,,,,,,,,,,,,,
790,2,"瑕疵",0,"未分类(类别01-19以外)","0000000790_00_000462_001009.bmp",+462.090,+1009.902,23392,,,,,,,,,,,,,,,
791,2,"瑕疵",0,"未分类(类别01-19以外)","0000000791_00_000460_001009.bmp",+460.713,+1009.708,23712,,,,,,,,,,,,,,,
792,2,"瑕疵",0,"未分类(类别01-19以外)","0000000792_00_000461_001009.bmp",+461.894,+1009.863,23456,,,,,,,,,,,,,,,
793,2,"瑕疵",0,"未分类(类别01-19以外)","0000000793_00_000460_001009.bmp",+460.765,+1009.883,23424,,,,,,,,,,,,,,,
794,2,"瑕疵",0,"未分类(类别01-19以外)","0000000794_00_000460_001009.bmp",+460.495,+1009.883,23424,,,,,,,,,,,,,,,
795,2,"瑕疵",0,"未分类(类别01-19以外)","0000000795_00_000459_001009.bmp",+459.041,+1009.727,23680,,,,,,,,,,,,,,,
796,2,"瑕疵",0,"未分类(类别01-19以外)","0000000796_00_000460_001009.bmp",+460.651,+1009.795,23568,,,,,,,,,,,,,,,
797,2,"瑕疵",0,"未分类(类别01-19以外)","0000000797_00_000461_001009.bmp",+461.785,+1009.766,23616,,,,,,,,,,,,,,,
798,2,"瑕疵",0,"未分类(类别01-19以外)","0000000798_00_000459_001009.bmp",+459.722,+1009.824,23520,,,,,,,,,,,,,,,
799,2,"瑕疵",0,"未分类(类别01-19以外)","0000000799_00_000459_001009.bmp",+459.113,+1009.834,23504,,,,,,,,,,,,,,,
800,2,"瑕疵",0,"未分类(类别01-19以外)","0000000800_00_000459_001009.bmp",+459.647,+1009.708,23712,,,,,,,,,,,,,,,
801,2,"瑕疵",0,"未分类(类别01-19以外)","0000000801_00_000456_001009.bmp",+456.348,+1009.952,23312,,,,,,,,,,,,,,,
802,2,"瑕疵",0,"未分类(类别01-19以外)","0000000802_00_000461_001009.bmp",+461.271,+1009.843,23488,,,,,,,,,,,,,,,
803,2,"瑕疵",0,"未分类(类别01-19以外)","0000000803_00_000460_001009.bmp",+460.661,+1009.902,23392,,,,,,,,,,,,,,,
804,2,"瑕疵",0,"未分类(类别01-19以外)","0000000804_00_000460_001009.bmp",+460.135,+1009.873,23440,,,,,,,,,,,,,,,
805,2,"瑕疵",0,"未分类(类别01-19以外)","0000000805_00_000460_001009.bmp",+460.598,+1009.622,23856,,,,,,,,,,,,,,,
806,2,"瑕疵",0,"未分类(类别01-19以外)","0000000806_00_000458_001009.bmp",+458.754,+1009.853,23472,,,,,,,,,,,,,,,
807,2,"瑕疵",0,"未分类(类别01-19以外)","0000000807_00_000461_001009.bmp",+461.551,+1009.766,23616,,,,,,,,,,,,,,,
808,2,"瑕疵",0,"未分类(类别01-19以外)","0000000808_00_000459_001009.bmp",+459.701,+1009.873,23440,,,,,,,,,,,,,,,
809,2,"瑕疵",0,"未分类(类别01-19以外)","0000000809_00_000459_001009.bmp",+459.613,+1009.971,23280,,,,,,,,,,,,,,,
810,2,"瑕疵",0,"未分类(类别01-19以外)","0000000810_00_000458_001009.bmp",+458.484,+1009.883,23424,,,,,,,,,,,,,,,
811,2,"瑕疵",0,"未分类(类别01-19以外)","0000000811_00_000460_001009.bmp",+460.516,+1009.962,23296,,,,,,,,,,,,,,,
812,2,"瑕疵",0,"未分类(类别01-19以外)","0000000812_00_000461_001009.bmp",+461.247,+1009.651,23808,,,,,,,,,,,,,,,
813,2,"瑕疵",0,"未分类(类别01-19以外)","0000000813_00_000462_001009.bmp",+462.087,+1009.902,23392,,,,,,,,,,,,,,,
814,2,"瑕疵",0,"未分类(类别01-19以外)","0000000814_00_000459_001009.bmp",+459.145,+1009.775,23600,,,,,,,,,,,,,,,
815,2,"瑕疵",0,"未分类(类别01-19以外)","0000000815_00_000460_001010.bmp",+460.805,+1010.082,23104,,,,,,,,,,,,,,,
816,2,"瑕疵",0,"未分类(类别01-19以外)","0000000816_00_000458_001010.bmp",+458.702,+1010.051,23152,,,,,,,,,,,,,,,
817,2,"瑕疵",0,"未分类(类别01-19以外)","0000000817_00_000460_001009.bmp",+460.328,+1009.971,23280,,,,,,,,,,,,,,,
818,2,"瑕疵",0,"未分类(类别01-19以外)","0000000818_00_000459_001009.bmp",+459.499,+1009.981,23264,,,,,,,,,,,,,,,
819,2,"瑕疵",0,"未分类(类别01-19以外)","0000000819_00_000459_001009.bmp",+459.276,+1009.824,23520,,,,,,,,,,,,,,,
820,2,"瑕疵",0,"未分类(类别01-19以外)","0000000820_00_000462_001009.bmp",+462.605,+1009.991,23248,,,,,,,,,,,,,,,
821,2,"瑕疵",0,"未分类(类别01-19以外)","0000000821_00_000460_001009.bmp",+460.238,+1009.843,23488,,,,,,,,,,,,,,,
822,2,"瑕疵",0,"未分类(类别01-19以外)","0000000822_00_000461_001009.bmp",+461.198,+1009.834,23504,,,,,,,,,,,,,,,
823,2,"瑕疵",0,"未分类(类别01-19以外)","0000000823_00_000460_001009.bmp",+460.002,+1009.853,23472,,,,,,,,,,,,,,,
824,2,"瑕疵",0,"未分类(类别01-19以外)","0000000824_00_000459_001009.bmp",+459.857,+1009.902,23392,,,,,,,,,,,,,,,
825,2,"瑕疵",0,"未分类(类别01-19以外)","0000000825_00_000461_001009.bmp",+461.532,+1009.981,23264,,,,,,,,,,,,,,,
826,2,"瑕疵",0,"未分类(类别01-19以外)","0000000826_00_000463_001009.bmp",+463.338,+1009.962,23296,,,,,,,,,,,,,,,
827,2,"瑕疵",0,"未分类(类别01-19以外)","0000000827_00_000460_001009.bmp",+460.530,+1009.981,23264,,,,,,,,,,,,,,,
828,2,"瑕疵",0,"未分类(类别01-19以外)","0000000828_00_000460_001009.bmp",+460.354,+1009.766,23616,,,,,,,,,,,,,,,
829,2,"瑕疵",0,"未分类(类别01-19以外)","0000000829_00_000460_001009.bmp",+460.098,+1009.981,23264,,,,,,,,,,,,,,,
830,2,"瑕疵",0,"未分类(类别01-19以外)","0000000830_00_000459_001009.bmp",+459.705,+1009.727,23680,,,,,,,,,,,,,,,
831,2,"瑕疵",0,"未分类(类别01-19以外)","0000000831_00_000459_001009.bmp",+459.358,+1009.981,23264,,,,,,,,,,,,,,,
832,2,"瑕疵",0,"未分类(类别01-19以外)","0000000832_00_000459_001009.bmp",+459.455,+1009.824,23520,,,,,,,,,,,,,,,
833,2,"瑕疵",0,"未分类(类别01-19以外)","0000000833_00_000457_001010.bmp",+457.879,+1010.031,23184,,,,,,,,,,,,,,,
834,2,"瑕疵",0,"未分类(类别01-19以外)","0000000834_00_000459_001009.bmp",+459.386,+1009.892,23408,,,,,,,,,,,,,,,
835,2,"瑕疵",0,"未分类(类别01-19以外)","0000000835_00_000462_001009.bmp",+462.585,+1009.932,23344,,,,,,,,,,,,,,,
836,2,"瑕疵",0,"未分类(类别01-19以外)","0000000836_00_000461_001009.bmp",+461.793,+1009.766,23616,,,,,,,,,,,,,,,
837,2,"瑕疵",0,"未分类(类别01-19以外)","0000000837_00_000461_001009.bmp",+461.906,+1009.775,23600,,,,,,,,,,,,,,,
838,2,"瑕疵",0,"未分类(类别01-19以外)","0000000838_00_000458_001010.bmp",+458.215,+1010.041,23168,,,,,,,,,,,,,,,
839,2,"瑕疵",0,"未分类(类别01-19以外)","0000000839_00_000518_000691.bmp",+518.500,+691.500,16,,,,,,,,,,,,,,,
840,2,"瑕疵",0,"未分类(类别01-19以外)","0000000840_00_000457_001009.bmp",+457.635,+1009.912,23376,,,,,,,,,,,,,,,
841,2,"瑕疵",0,"未分类(类别01-19以外)","0000000841_00_000460_001010.bmp",+460.306,+1010.011,23216,,,,,,,,,,,,,,,
842,2,"瑕疵",0,"未分类(类别01-19以外)","0000000842_00_000458_001009.bmp",+458.667,+1009.883,23424,,,,,,,,,,,,,,,
843,2,"瑕疵",0,"未分类(类别01-19以外)","0000000843_00_000459_001009.bmp",+459.154,+1009.717,23696,,,,,,,,,,,,,,,
844,2,"瑕疵",0,"未分类(类别01-19以外)","0000000844_00_000459_001009.bmp",+459.399,+1009.932,23344,,,,,,,,,,,,,,,
845,2,"瑕疵",0,"未分类(类别01-19以外)","0000000845_00_000458_001009.bmp",+458.907,+1009.775,23600,,,,,,,,,,,,,,,
846,2,"瑕疵",0,"未分类(类别01-19以外)","0000000846_00_000458_001009.bmp",+458.844,+1009.873,23440,,,,,,,,,,,,,,,
847,2,"瑕疵",0,"未分类(类别01-19以外)","0000000847_00_000460_001009.bmp",+460.126,+1009.981,23264,,,,,,,,,,,,,,,
848,2,"瑕疵",0,"未分类(类别01-19以外)","0000000848_00_000461_001009.bmp",+461.252,+1009.717,23696,,,,,,,,,,,,,,,
849,2,"瑕疵",0,"未分类(类别01-19以外)","0000000849_00_000460_001009.bmp",+460.704,+1009.785,23584,,,,,,,,,,,,,,,
850,2,"瑕疵",0,"未分类(类别01-19以外)","0000000850_00_000462_001009.bmp",+462.647,+1009.795,23568,,,,,,,,,,,,,,,
851,2,"瑕疵",0,"未分类(类别01-19以外)","0000000851_00_000462_001009.bmp",+462.249,+1009.689,23744,,,,,,,,,,,,,,,
852,2,"瑕疵",0,"未分类(类别01-19以外)","0000000852_00_000457_001009.bmp",+457.957,+1009.853,23472,,,,,,,,,,,,,,,
853,2,"瑕疵",0,"未分类(类别01-19以外)","0000000853_00_000458_001010.bmp",+458.869,+1010.112,23056,,,,,,,,,,,,,,,
854,2,"瑕疵",0,"未分类(类别01-19以外)","0000000854_00_000461_001009.bmp",+461.301,+1009.679,23760,,,,,,,,,,,,,,,
855,2,"瑕疵",0,"未分类(类别01-19以外)","0000000855_00_000461_001009.bmp",+461.235,+1009.670,23776,,,,,,,,,,,,,,,
856,2,"瑕疵",0,"未分类(类别01-19以外)","0000000856_00_000458_001009.bmp",+458.735,+1009.746,23648,,,,,,,,,,,,,,,
857,2,"瑕疵",0,"未分类(类别01-19以外)","0000000857_00_000462_001009.bmp",+462.470,+1009.883,23424,,,,,,,,,,,,,,,
858,2,"瑕疵",0,"未分类(类别01-19以外)","0000000858_00_000460_001009.bmp",+460.757,+1009.991,23248,,,,,,,,,,,,,,,
859,2,"瑕疵",0,"未分类(类别01-19以外)","0000000859_00_000461_001009.bmp",+461.845,+1009.873,23440,,,,,,,,,,,,,,,
860,2,"瑕疵",0,"未分类(类别01-19以外)","0000000860_00_000460_001009.bmp",+460.892,+1009.795,23568,,,,,,,,,,,,,,,
861,2,"瑕疵",0,"未分类(类别01-19以外)","0000000861_00_000464_001009.bmp",+464.660,+1009.892,23408,,,,,,,,,,,,,,,
862,2,"瑕疵",0,"未分类(类别01-19以外)","0000000862_00_000463_001009.bmp",+463.263,+1009.785,23584,,,,,,,,,,,,,,,
863,2,"瑕疵",0,"未分类(类别01-19以外)","0000000863_00_000460_001009.bmp",+460.984,+1009.746,23648,,,,,,,,,,,,,,,
864,2,"瑕疵",0,"未分类(类别01-19以外)","0000000864_00_000463_001009.bmp",+463.044,+1009.952,23312,,,,,,,,,,,,,,,
865,2,"瑕疵",0,"未分类(类别01-19以外)","0000000865_00_000460_001009.bmp",+460.407,+1009.717,23696,,,,,,,,,,,,,,,
866,2,"瑕疵",0,"未分类(类别01-19以外)","0000000866_00_000462_001009.bmp",+462.761,+1009.795,23568,,,,,,,,,,,,,,,
867,2,"瑕疵",0,"未分类(类别01-19以外)","0000000867_00_000461_001009.bmp",+461.562,+1009.737,23664,,,,,,,,,,,,,,,
868,2,"瑕疵",0,"未分类(类别01-19以外)","0000000868_00_000459_001009.bmp",+459.914,+1009.873,23440,,,,,,,,,,,,,,,
869,2,"瑕疵",0,"未分类(类别01-19以外)","0000000869_00_000456_001009.bmp",+456.739,+1009.892,23408,,,,,,,,,,,,,,,
870,2,"瑕疵",0,"未分类(类别01-19以外)","0000000870_00_000462_001009.bmp",+462.465,+1009.795,23568,,,,,,,,,,,,,,,
871,2,"瑕疵",0,"未分类(类别01-19以外)","0000000871_00_000460_001009.bmp",+460.854,+1009.660,23792,,,,,,,,,,,,,,,
872,2,"瑕疵",0,"未分类(类别01-19以外)","0000000872_00_000460_001009.bmp",+460.511,+1009.746,23648,,,,,,,,,,,,,,,
873,2,"瑕疵",0,"未分类(类别01-19以外)","0000000873_00_000461_001009.bmp",+461.056,+1009.651,23808,,,,,,,,,,,,,,,
874,2,"瑕疵",0,"未分类(类别01-19以外)","0000000874_00_000462_001009.bmp",+462.379,+1009.922,23360,,,,,,,,,,,,,,,
875,2,"瑕疵",0,"未分类(类别01-19以外)","0000000875_00_000459_001009.bmp",+459.127,+1009.603,23888,,,,,,,,,,,,,,,
876,2,"瑕疵",0,"未分类(类别01-19以外)","0000000876_00_000462_001009.bmp",+462.451,+1009.824,23520,,,,,,,,,,,,,,,
877,2,"瑕疵",0,"未分类(类别01-19以外)","0000000877_00_000459_001009.bmp",+459.295,+1009.775,23600,,,,,,,,,,,,,,,
878,2,"瑕疵",0,"未分类(类别01-19以外)","0000000878_00_000460_001009.bmp",+460.668,+1009.873,23440,,,,,,,,,,,,,,,
879,2,"瑕疵",0,"未分类(类别01-19以外)","0000000879_00_000463_001009.bmp",+463.343,+1009.679,23760,,,,,,,,,,,,,,,
880,2,"瑕疵",0,"未分类(类别01-19以外)","0000000880_00_000459_001009.bmp",+459.573,+1009.727,23680,,,,,,,,,,,,,,,
881,2,"瑕疵",0,"未分类(类别01-19以外)","0000000881_00_000461_001009.bmp",+461.302,+1009.834,23504,,,,,,,,,,,,,,,
882,2,"瑕疵",0,"未分类(类别01-19以外)","0000000882_00_000462_001009.bmp",+462.413,+1009.863,23456,,,,,,,,,,,,,,,
883,2,"瑕疵",0,"未分类(类别01-19以外)","0000000883_00_000461_001009.bmp",+461.519,+1009.932,23344,,,,,,,,,,,,,,,
884,2,"瑕疵",0,"未分类(类别01-19以外)","0000000884_00_000460_001009.bmp",+460.542,+1009.698,23728,,,,,,,,,,,,,,,
885,2,"瑕疵",0,"未分类(类别01-19以外)","0000000885_00_000746_000749.bmp",+746.500,+749.500,32,,,,,,,,,,,,,,,
886,2,"瑕疵",0,"未分类(类别01-19以外)","0000000886_00_000459_001009.bmp",+459.013,+1009.873,23440,,,,,,,,,,,,,,,
887,2,"瑕疵",0,"未分类(类别01-19以外)","0000000887_00_000460_001009.bmp",+460.304,+1009.932,23344,,,,,,,,,,,,,,,
888,2,"瑕疵",0,"未分类(类别01-19以外)","0000000888_00_000460_001009.bmp",+460.159,+1009.932,23344,,,,,,,,,,,,,,,
889,2,"瑕疵",0,"未分类(类别01-19以外)","0000000889_00_000460_001010.bmp",+460.519,+1010.102,23072,,,,,,,,,,,,,,,
890,2,"瑕疵",0,"未分类(类别01-19以外)","0000000890_00_000459_001009.bmp",+459.412,+1009.922,23360,,,,,,,,,,,,,,,
891,2,"瑕疵",0,"未分类(类别01-19以外)","0000000891_00_000459_001009.bmp",+459.698,+1009.603,23888,,,,,,,,,,,,,,,
892,2,"瑕疵",0,"未分类(类别01-19以外)","0000000892_00_000460_001009.bmp",+460.375,+1009.912,23376,,,,,,,,,,,,,,,
893,2,"瑕疵",0,"未分类(类别01-19以外)","0000000893_00_000462_001010.bmp",+462.875,+1010.021,23200,,,,,,,,,,,,,,,
894,2,"瑕疵",0,"未分类(类别01-19以外)","0000000894_00_000460_001009.bmp",+460.983,+1009.814,23536,,,,,,,,,,,,,,,
895,2,"瑕疵",0,"未分类(类别01-19以外)","0000000895_00_000460_001010.bmp",+460.102,+1010.011,23216,,,,,,,,,,,,,,,
896,2,"瑕疵",0,"未分类(类别01-19以外)","0000000896_00_000460_001009.bmp",+460.754,+1009.746,23648,,,,,,,,,,,,,,,
897,2,"瑕疵",0,"未分类(类别01-19以外)","0000000897_00_000459_001009.bmp",+459.491,+1009.756,23632,,,,,,,,,,,,,,,
898,2,"瑕疵",0,"未分类(类别01-19以外)","0000000898_00_000460_001009.bmp",+460.470,+1009.922,23360,,,,,,,,,,,,,,,
899,2,"瑕疵",0,"未分类(类别01-19以外)","0000000899_00_000459_001009.bmp",+459.825,+1009.737,23664,,,,,,,,,,,,,,,
900,2,"瑕疵",0,"未分类(类别01-19以外)","0000000900_00_000459_001009.bmp",+459.888,+1009.824,23520,,,,,,,,,,,,,,,
901,2,"瑕疵",0,"未分类(类别01-19以外)","0000000901_00_000460_001009.bmp",+460.289,+1009.727,23680,,,,,,,,,,,,,,,
902,2,"瑕疵",0,"未分类(类别01-19以外)","0000000902_00_000461_001009.bmp",+461.590,+1009.843,23488,,,,,,,,,,,,,,,
903,2,"瑕疵",0,"未分类(类别01-19以外)","0000000903_00_000463_001009.bmp",+463.176,+1009.843,23488,,,,,,,,,,,,,,,
904,2,"瑕疵",0,"未分类(类别01-19以外)","0000000904_00_000459_001009.bmp",+459.315,+1009.756,23632,,,,,,,,,,,,,,,
905,2,"瑕疵",0,"未分类(类别01-19以外)","0000000905_00_000461_001009.bmp",+461.655,+1009.660,23792,,,,,,,,,,,,,,,
906,2,"瑕疵",0,"未分类(类别01-19以外)","0000000906_00_000462_001009.bmp",+462.056,+1009.679,23760,,,,,,,,,,,,,,,
907,2,"瑕疵",0,"未分类(类别01-19以外)","0000000907_00_000660_000795.bmp",+660.500,+795.500,32,,,,,,,,,,,,,,,
908,2,"瑕疵",0,"未分类(类别01-19以外)","0000000908_00_000460_001009.bmp",+460.946,+1009.804,23552,,,,,,,,,,,,,,,
909,2,"瑕疵",0,"未分类(类别01-19以外)","0000000909_00_000459_001009.bmp",+459.217,+1009.804,23552,,,,,,,,,,,,,,,
910,2,"瑕疵",0,"未分类(类别01-19以外)","0000000910_00_000457_001009.bmp",+457.597,+1009.991,23248,,,,,,,,,,,,,,,
911,2,"瑕疵",0,"未分类(类别01-19以外)","0000000911_00_000463_001009.bmp",+463.157,+1009.981,23264,,,,,,,,,,,,,,,
912,2,"瑕疵",0,"未分类(类别01-19以外)","0000000912_00_000462_001009.bmp",+462.654,+1009.689,23744,,,,,,,,,,,,,,,
913,2,"瑕疵",0,"未分类(类别01-19以外)","0000000913_00_000461_001009.bmp",+461.207,+1009.863,23456,,,,,,,,,,,,,,,
914,2,"瑕疵",0,"未分类(类别01-19以外)","0000000914_00_000461_001009.bmp",+461.149,+1009.584,23920,,,,,,,,,,,,,,,
915,2,"瑕疵",0,"未分类(类别01-19以外)","0000000915_00_000462_001009.bmp",+462.981,+1009.737,23664,,,,,,,,,,,,,,,
916,2,"瑕疵",0,"未分类(类别01-19以外)","0000000916_00_000458_001009.bmp",+458.666,+1009.785,23584,,,,,,,,,,,,,,,
917,2,"瑕疵",0,"未分类(类别01-19以外)","0000000917_00_000459_001009.bmp",+459.993,+1009.971,23280,,,,,,,,,,,,,,,
918,2,"瑕疵",0,"未分类(类别01-19以外)","0000000918_00_000461_001009.bmp",+461.485,+1009.708,23712,,,,,,,,,,,,,,,
919,2,"瑕疵",0,"未分类(类别01-19以外)","0000000919_00_000459_001009.bmp",+459.319,+1009.873,23440,,,,,,,,,,,,,,,
920,2,"瑕疵",0,"未分类(类别01-19以外)","0000000920_00_000461_001009.bmp",+461.518,+1009.814,23536,,,,,,,,,,,,,,,
921,2,"瑕疵",0,"未分类(类别01-19以外)","0000000921_00_000462_001009.bmp",+462.224,+1009.756,23632,,,,,,,,,,,,,,,
922,2,"瑕疵",0,"未分类(类别01-19以外)","0000000922_00_000460_001009.bmp",+460.605,+1009.632,23840,,,,,,,,,,,,,,,
923,2,"瑕疵",0,"未分类(类别01-19以外)","0000000923_00_000458_001009.bmp",+458.804,+1009.775,23600,,,,,,,,,,,,,,,
924,2,"瑕疵",0,"未分类(类别01-19以外)","0000000924_00_000459_001009.bmp",+459.708,+1009.795,23568,,,,,,,,,,,,,,,
925,2,"瑕疵",0,"未分类(类别01-19以外)","0000000925_00_000459_001009.bmp",+459.045,+1009.785,23584,,,,,,,,,,,,,,,
926,2,"瑕疵",0,"未分类(类别01-19以外)","0000000926_00_000460_001009.bmp",+460.566,+1009.679,23760,,,,,,,,,,,,,,,
927,2,"瑕疵",0,"未分类(类别01-19以外)","0000000927_00_000457_001009.bmp",+457.905,+1009.922,23360,,,,,,,,,,,,,,,
928,2,"瑕疵",0,"未分类(类别01-19以外)","0000000928_00_000463_001009.bmp",+463.514,+1009.814,23536,,,,,,,,,,,,,,,
929,2,"瑕疵",0,"未分类(类别01-19以外)","0000000929_00_000444_000823.bmp",+444.500,+823.500,32,,,,,,,,,,,,,,,
930,2,"瑕疵",0,"未分类(类别01-19以外)","0000000930_00_000460_001009.bmp",+460.948,+1009.660,23792,,,,,,,,,,,,,,,
931,2,"瑕疵",0,"未分类(类别01-19以外)","0000000931_00_000463_001009.bmp",+463.592,+1009.804,23552,,,,,,,,,,,,,,,
932,2,"瑕疵",0,"未分类(类别01-19以外)","0000000932_00_000460_001009.bmp",+460.508,+1009.922,23360,,,,,,,,,,,,,,,
933,2,"瑕疵",0,"未分类(类别01-19以外)","0000000933_00_000459_001009.bmp",+459.516,+1009.651,23808,,,,,,,,,,,,,,,
934,2,"瑕疵",0,"未分类(类别01-19以外)","0000000934_00_000463_001009.bmp",+463.151,+1009.834,23504,,,,,,,,,,,,,,,
935,2,"瑕疵",0,"未分类(类别01-19以外)","0000000935_00_000460_001009.bmp",+460.230,+1009.843,23488,,,,,,,,,,,,,,,
936,2,"瑕疵",0,"未分类(类别01-19以外)","0000000936_00_000461_001009.bmp",+461.495,+1009.834,23504,,,,,,,,,,,,,,,
937,2,"瑕疵",0,"未分类(类别01-19以外)","0000000937_00_000460_001009.bmp",+460.945,+1009.660,23792,,,,,,,,,,,,,,,
938,2,"瑕疵",0,"未分类(类别01-19以外)","0000000938_00_000459_001009.bmp",+459.978,+1009.932,23344,,,,,,,,,,,,,,,
939,2,"瑕疵",0,"未分类(类别01-19以外)","0000000939_00_000460_001009.bmp",+460.560,+1009.883,23424,,,,,,,,,,,,,,,
